ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
538967,Pinot blanc BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",55.335,8.835,19
538999,Pinot blanc feinherb BIOLAND QW 2023,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",50.979600000000005,8.139600000000002,19
38927,Pinot gris BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",55.335,8.835,19
38932,Pinot noir BIOLAND QW 2020,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",55.335,8.835,19
538996,Pinot noir halbtrocken BIOLAND QW 2020,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",50.694,8.094000000000001,19
38933,Pinot rosé BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",51.050999999999995,8.150999999999996,19
638022,Regent Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",55.6206,8.880600000000001,19
538993,Riesling BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",55.335,8.835,19
538285,Riesling feinherb Weingut Keth Spätlese QW 2024,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",30.345,4.844999999999999,19
539679,Riesling Grüne Hügel Rheinhessen QW 2024 Immel,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",39.1986,6.258600000000001,19
538324,Riesling Pfalz Kesselring QW 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",32.7726,5.232599999999998,19
539482,Riesling QW Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",33.486599999999996,5.346599999999995,19
539559,Riesling QW Rheinhessen 2022 Keth Mehrweg,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x1,0l",36.057,5.7570000000000014,19
539529,Riesling QW Stefan J.Schmitzer 2025 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",33.20099999999999,5.300999999999995,19
539151,Riesling Sander trocken QbA 2025,Weingut Sander,Deutschland,Naturland,"6x0,75l",34.9146,5.5746,19
38926,Rivaner BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",41.055,6.555,19
539531,Rosé QW Stefan J.Schmitzer 2025 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",33.20099999999999,5.300999999999995,19
538962,Rosé Rheinhessen Lorenz QW 2023,Weingut Lorenz,Deutschland,Ecovin,"6x0,75l",37.485,5.984999999999999,19
539940,Roséfarbener Sauser aus der Pfalz 2026,Zellertaler,Deutschland,EG-Bio,"6x1,0l",18.921,3.020999999999999,19
38465,Roter Löwe halbtrocken QW,Harteneck,Baden-Württemberg,EG-Bio,"6x0,75l",38.4846,6.144599999999997,19
539934,Roter Sauser aus der Pfalz 2026,Zellertaler,Deutschland,EG-Bio,"6x1,0l",18.921,3.020999999999999,19
539158,Sander Rosé Nuancé QbA trocken 2025,Weingut Sander,Deutschland,Naturland,"6x0,75l",32.0586,5.118599999999997,19
38929,Sauvignon blanc BIOLAND QW 2022,Weingut Landmann,Baden-Württemberg,Bioland,"6x0,75l",65.33099999999999,10.43099999999999,19
538328,Sauvignon Blanc Pfalz Kesselring QW 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",31.3446,5.0046,19
539348,Sauvignon Blanc QW Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",33.486599999999996,5.346599999999995,19
539654,Sauvignon blanc QW Stefan J.Schmitzer2024 DEMETER,Peter Riegel Weinhandel,Deutschland,Demeter (Deutschland),"6x0,75l",33.20099999999999,5.300999999999995,19
539152,Sauvignon Blanc Sander trocken QbA 2025,Weingut Sander,Deutschland,Naturland,"6x0,75l",39.1986,6.258600000000001,19
38463,Sonnensegler Cuvée weiß trocken DEMETER QW,Harteneck,Baden-Württemberg,Demeter (Deutschland),"6x0,75l",38.4846,6.144599999999997,19
638024,Spätburgunder Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",55.6206,8.880600000000001,19
638026,Spätburgunder Rosé Hagnauer Terra DEMETER QW 2023,Winzerverein Hagnau,Regional,Demeter (Deutschland),"6x0,75l",46.33859999999999,7.398599999999995,19
38466,Spätburgunder rot trocken DEMETER QW,Harteneck,Baden-Württemberg,Demeter (Deutschland),"6x0,75l",45.696,7.295999999999999,19
539150,Trio Traditionscuvée Sander weiß QbA trocken 2025,Weingut Sander,Deutschland,Naturland,"6x0,75l",31.3446,5.0046,19
538957,Urschrei rot Rheinhessen Lorenz QW 2021,Weingut Lorenz,Deutschland,Ecovin,"24x0,25l",64.25999999999999,10.259999999999991,19
38955,Urschrei rot Rheinhessen Lorenz QW 2021,Weingut Lorenz,Deutschland,Ecovin,"6x0,75l",37.485,5.984999999999999,19
539698,Weißburgunder & Chardonnay QW Pfalz 2025 Andres,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",44.268,7.067999999999998,19
539364,Weißburgunder QW Keth 2025,Peter Riegel Weinhandel,Deutschland,EG-Bio,"6x0,75l",35.1288,5.608799999999999,19
