ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
274102,Speisequark Halbfettstufe 20% BIOLAND,Schwarzwaldmilch,Baden-Württemberg,Bioland,8x250g,10.8712,0.7111999999999998,7
274043,"Speisequark Magerstufe 0,2% - Eimer",Schwarzwaldmilch,Baden-Württemberg,Bioland,5kg,18.393300000000004,1.2033000000000023,7
274101,"Speisequark Magerstufe 0,2% BIOLAND",Schwarzwaldmilch,Baden-Württemberg,Bioland,8x250g,9.9296,0.6496000000000013,7
274103,"Speisequark Magerstufe 0,2% BIOLAND",Schwarzwaldmilch,Baden-Württemberg,Bioland,8x500g,16.1784,1.0584000000000007,7
271333,"Speisequark Magerstufe 0,2%",Söbbeke,Diverse,Bioland,12x500g,24.396,1.596,7
272132,Speisequark Magerstufe DEMETER - Glas,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,9.951,0.6509999999999998,7
7130,Speisequarkzubereitung Halbfettstufe BIOLAND 20%,Andechser,Bayern,Bioland,6x250g,7.126200000000001,0.4662000000000006,7
271301,Speisequarkzubereitung Halbfettstufe BIOLAND 20%,Andechser,Bayern,Bioland,6x500g,13.610400000000002,0.8904000000000014,7
7131,Speisequarkzubereitung Magerstufe BIOLAND 0%,Andechser,Bayern,Bioland,6x250g,6.869400000000001,0.4494000000000007,7
271302,Speisequarkzubereitung Magerstufe BIOLAND 0%,Andechser,Bayern,Bioland,6x500g,13.5462,0.8862000000000005,7
8974,Ziegenquark BIOLAND ca. 45%,Käserei vom Höchsten,Regional,Bioland,6x180g,14.124,0.9240000000000013,7
7636,Ziegentopfen 40%,Leeb,Österreich,100% Biozutaten,6x150g,13.995600000000001,0.9156000000000013,7
274688,ABC Joghurt natur DEMETER,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,8.667,0.5670000000000002,7
271453,"Bioghurt cremig gerührt 3,5% DEMETE - Becher",Berchtesgadener Land,Bayern,Demeter (Deutschland),8x500g,9.6728,0.6328000000000014,7
270701,Bioghurt cremig gerührt DEMETER - Becher,Berchtesgadener Land,Bayern,Demeter (Deutschland),10x150g,4.387,0.2869999999999999,7
271452,"Bioghurt fettarm 1,7% DEMETER - Becher",Berchtesgadener Land,Bayern,Demeter (Deutschland),8x500g,8.474400000000001,0.5544000000000011,7
275140,Bioghurt natur laktosefrei - Becher,Berchtesgadener Land,Bayern,NF,10x150g,4.494000000000001,0.2940000000000005,7
275141,Bioghurt natur laktosefrei - Becher,Berchtesgadener Land,Bayern,NF,8x400g,9.6728,0.6328000000000014,7
270002,Heumilch Joghurt aus Bayern mild - Becher,Bio Heumilch Bauern,Bayern,EG-Bio,6x400g,7.062,0.46200000000000063,7
252196,Heumilch Joghurt natur BIOLAND,Biokäserei Zurwies,Regional,Bioland,6x350g,7.4472000000000005,0.4872000000000005,7
270004,Heumilchjoghurt aus Bayern mild g.t.S.,Bio Heumilch Bauern,Bayern,EG-Bio,6x500g,10.849800000000002,0.7098000000000013,7
270016,"Heumilchjoghurt DEMETER 3,8%",Die feine Linie,Baden-Württemberg,Demeter (Deutschland),6x500g,9.3732,0.6132000000000009,7
7402,"Joghurt cremig gerührt 3,8% BIOLAND",Schwarzwaldmilch,Baden-Württemberg,Bioland,6x500g,8.667,0.5670000000000002,7
273832,"Joghurt griechische Art BIOLAND 0,2% - Becher",Andechser,Bayern,Bioland,6x400g,8.667,0.5670000000000002,7
273837,"Joghurt griechische Art BIOLAND 0,2%",Andechser,Bayern,Bioland,6x500g,12.711600000000002,0.8316000000000017,7
7330,"Joghurt mild BIOLAND 3,8% - Becher",Andechser,Bayern,Bioland,10x150g,4.815,0.3150000000000004,7
7064,Joghurt mild DEMETER,Andechser,Bayern,Demeter (Deutschland),6x500g,9.8226,0.6425999999999998,7
274791,"Joghurt mild fettarm DEMETER 0,1% - Eimerchen",Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),kg,1.9795000000000003,0.12950000000000017,7
274792,"Joghurt mild fettarm DEMETER 1,8% - Eimerchen",Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),kg,2.0544000000000002,0.1344000000000003,7
274793,"Joghurt mild fettarm DEMETER 1,8%",Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,8.410200000000001,0.5502000000000011,7
7455,Joghurt natur DEMETER - Eimerchen,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),kg,2.2470000000000003,0.14700000000000024,7
7469,Joghurt natur DEMETER,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,8.9238,0.5838000000000001,7
274699,"Joghurt natur mild 3,5% - Flasche",Schrozberger Milchbauern,Baden-Württemberg,EG-Bio,"6x1,0l",14.059800000000001,0.9198000000000004,7
274696,"Joghurt natur stichfest 3,5% DEMETER",Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,8.6028,0.5628000000000011,7
7265,Joghurt natur stichfest DEMETER,Söbbeke,Deutschland,Demeter (Deutschland),6x500g,9.8226,0.6425999999999998,7
275593,Joghurt nature laktosefrei,Molkerei Biedermann,Schweiz,100% Biozutaten,6x450g,8.988000000000001,0.588000000000001,7
275645,Kefir natur laktosefrei,Molkerei Biedermann,Schweiz,Bio-Suisse,6x150g,4.622400000000001,0.30240000000000045,7
270639,Rahmjoghurt mild 10%,Andechser,Bayern,Bioland,6x500g,11.556000000000001,0.7560000000000002,7
7340,Rahmjoghurt mild BIOLAND 10%,Andechser,Bayern,Bioland,6x150g,4.750800000000001,0.3108000000000004,7
273829,Sahnejoghurt griechische Art 10% - Eimer,Andechser,Bayern,Bioland,1kg,2.996,0.19600000000000017,7
7383,Sahnejoghurt griechische Art BIOLAND 10%,Andechser,Bayern,Bioland,6x200g,6.0348,0.39480000000000004,7
274687,Sahnejoghurt griechischer Art 10% DEMETER,Schrozberger Milchbauern,Baden-Württemberg,Demeter (Deutschland),6x500g,11.0424,0.7224000000000004,7
7624,"Schafmilchjoghurt 5,1%",Leeb,Österreich,Demeter (Deutschland),6x125g,6.2916,0.41159999999999997,7
