Kategorie,ArtikelNr,Bezeichnung,Hersteller,Land,Qualitaet,Gebinde,PreisInklMwst,EntMwst,MwstSatz
Drogerie Kosmetik Nonfood,90000,Tampons normal - 100% Baumwolle,Natracare,Diverse,100% Biozutaten,12x20Stück,40.8694,6.042,7
Drogerie Kosmetik Nonfood,90001,Tampons super - 100% Baumwolle,Natracare,Diverse,100% Biozutaten,12x20Stück,43.4912,6.4296,7
Drogerie Kosmetik Nonfood,90002,Tampons super plus - 100% Baumwolle,Natracare,Diverse,100% Biozutaten,12x20Stück,47.3468,6.9996,7
Drogerie Kosmetik Nonfood,90005,Inkontinenzbinde slim - Dry & Light,Natracare,Diverse,100% Biozutaten,6x20Stück,26.2952,3.8874,19
Drogerie Kosmetik Nonfood,90009,Slipeinlagen geformt,Natracare,S,100% Biozutaten,16x30Stück,36.1912,5.3504,7
Drogerie Kosmetik Nonfood,90010,Slipeinlagen extradünn,Natracare,S,100% Biozutaten,16x22Stück,42.1546,6.232,7
Drogerie Kosmetik Nonfood,90011,Damenbinden super mit Flügeln,Natracare,S,100% Biozutaten,12x12Stück,36.2426,5.358,7
Drogerie Kosmetik Nonfood,90013,Damenbinden normal,Natracare,Griechenland,100% Biozutaten,12x14Stück,34.5462,5.1072,7
Drogerie Kosmetik Nonfood,90014,Damenbinden super,Natracare,Griechenland,100% Biozutaten,12x12Stück,34.5462,5.1072,7
Drogerie Kosmetik Nonfood,90015,Damenbinden super für nachts,Natracare,Griechenland,100% Biozutaten,12x10Stück,43.4912,6.4296,7
Drogerie Kosmetik Nonfood,90016,Damenbinden normal mit Flügeln,Natracare,S,100% Biozutaten,12x14Stück,36.2426,5.358,7
Drogerie Kosmetik Nonfood,90018,Babypflegetücher feucht,Natracare,Diverse,100% Biozutaten,16x50Stück,67.4473,9.9712,19
Drogerie Kosmetik Nonfood,90420,Argan-Pflegeöl,Arganpur,Marokko,EG-Bio,100ml,29.8166,4.408,7
Drogerie Kosmetik Nonfood,90432,ZEDAN Juckreizstopp - Rollstift,MM-Cosmetic,Diverse,Naturkosmetik (BNN),12ml,6.0276,0.8911,19
Drogerie Kosmetik Nonfood,90529,Spülmaschinen-Tabs Classic Zitrone 25St,Ecover,Diverse,konventionell,12x500g,79.1169,11.6964,19
Drogerie Kosmetik Nonfood,90541,WC-Reiniger Atlantikfrische,Ecover,Diverse,konventionell,6x750ml,15.2682,2.2572,19
Drogerie Kosmetik Nonfood,90563,Flüssigwaschmittel Color Mint-Lemon,Sonett,Diverse,WP,"6x1,5l",36.0884,5.3352,19
Drogerie Kosmetik Nonfood,90570,Handseife 7-Kräuter - Spender,Sonett,Diverse,Naturkosmetik (BNN),6x300ml,26.2952,3.8874,19
Drogerie Kosmetik Nonfood,90571,Handseife 7-Kräuter - Nachfüllflasche,Sonett,Diverse,Naturkosmetik (BNN),"6x1,0l",52.8988,7.8204,19
Drogerie Kosmetik Nonfood,90576,Sprühstärke - Sprühflasche,Sonett,Diverse,WP,6x500ml,14.3428,2.1204,19
Drogerie Kosmetik Nonfood,90579,Spülmaschinentabs 25St,Sonett,Diverse,WP,5x500g,27.5033,4.066,19
Drogerie Kosmetik Nonfood,90580,Flüssigwaschmittel sensitiv,Sonett,Diverse,WP,"6x2,0l",45.7274,6.7602,19
Drogerie Kosmetik Nonfood,90584,Oliven-Waschmittel sensitiv für Wolle und Seide,Sonett,Diverse,WP,"6x1,0l",33.6208,4.9704,19
Drogerie Kosmetik Nonfood,90585,Handseife sensitiv - Spender,Sonett,Diverse,Naturkosmetik (BNN),6x300ml,23.9047,3.534,19
Drogerie Kosmetik Nonfood,90586,Handseife sensitiv - Nachfüllfllasche,Sonett,Diverse,Naturkosmetik (BNN),"6x1,0l",48.1179,7.1136,19
Drogerie Kosmetik Nonfood,90587,Orangen Kraftreiniger,Sonett,Diverse,WP,6x500ml,15.4995,2.2914,19
Drogerie Kosmetik Nonfood,90587,Orangen Kraftreiniger,Sonett,Diverse,WP,6x500ml,15.4995,2.2914,19
Drogerie Kosmetik Nonfood,90590,Waschmittelkonzentrat Pulver,Sonett,Diverse,WP,"4x1,2kg",27.092,4.0052,19
Drogerie Kosmetik Nonfood,90591,Waschmittelkonzentrat Pulver,Sonett,Diverse,WP,"4x2,4kg",39.5842,5.852,19
Drogerie Kosmetik Nonfood,90592,Enthärter,Sonett,Diverse,WP,4x500g,12.8006,1.8924,19
Drogerie Kosmetik Nonfood,90593,Bleichkomplex,Sonett,Diverse,WP,4x450g,11.2069,1.6568,19
Drogerie Kosmetik Nonfood,90594,Boden-Wischpflege,Sonett,Diverse,WP,6x500ml,47.8866,7.0794,19
Drogerie Kosmetik Nonfood,90596,Badreiniger - Sprühflasche,Sonett,Diverse,WP,6x500ml,14.3428,2.1204,19
Drogerie Kosmetik Nonfood,90597,Badreiniger - Nachfüllflasche,Sonett,Diverse,WP,6x1l,23.9818,3.5454,19
Drogerie Kosmetik Nonfood,90599,Bleichkomplex,Sonett,Diverse,WP,4x900g,15.9879,2.3636,19
Drogerie Kosmetik Nonfood,90602,Flüssigwaschmittel Lavendel,Sonett,Diverse,WP,6x2l,45.6503,6.7488,19
Drogerie Kosmetik Nonfood,90603,Geschirrspülmittel Calendula - Pumpspender,Sonett,Diverse,WP,6x300ml,11.4897,1.6986,19
Drogerie Kosmetik Nonfood,90604,Oliven-Waschmittel für Wolle & Seide,Sonett,Diverse,WP,"6x1,0l",33.6208,4.9704,19
Drogerie Kosmetik Nonfood,90606,Wäschespüler,Sonett,Diverse,WP,6x1l,21.1287,3.1236,19
Drogerie Kosmetik Nonfood,90607,WC-Reiniger Zeder-Citronella,Sonett,Diverse,WP,6x750ml,16.8104,2.4852,19
Drogerie Kosmetik Nonfood,90608,Glasreiniger - Nachfüllflasche,Sonett,Diverse,WP,6x1l,23.9818,3.5454,19
Drogerie Kosmetik Nonfood,90612,Regeneriersalz,Sonett,Diverse,WP,6x2kg,13.4946,1.995,19
Drogerie Kosmetik Nonfood,90613,Flächendesinfektion - Sprühflasche,Sonett,Diverse,WP,6x500ml,33.6208,4.9704,19
Drogerie Kosmetik Nonfood,90614,Flächendesinfektion - Nachfüllflasche,Sonett,Diverse,WP,6x1l,48.1179,7.1136,19
Drogerie Kosmetik Nonfood,90615,Allesreiniger - Nachfüllflasche,Sonett,Diverse,WP,"6x1,0l",18.8153,2.7816,19
Drogerie Kosmetik Nonfood,90615,Allesreiniger - Nachfüllflasche,Sonett,Diverse,WP,"6x1,0l",18.8153,2.7816,19
Drogerie Kosmetik Nonfood,90616,Geschirrspülmittel Lemon - Nachfüllflasche,Sonett,Diverse,WP,"6x1,0l",16.6562,2.4624,19
Drogerie Kosmetik Nonfood,90616,Geschirrspülmittel Lemon - Nachfüllflasche,Sonett,Diverse,WP,"6x1,0l",16.6562,2.4624,19
Drogerie Kosmetik Nonfood,90622,Handseife Lavendel - Spender,Sonett,Diverse,Naturkosmetik (BNN),6x300ml,23.9047,3.534,19
Drogerie Kosmetik Nonfood,90624,Handseife Lavendel - Nachfüllflasche,Sonett,Diverse,Naturkosmetik (BNN),"6x1,0l",48.195,7.125,19
Drogerie Kosmetik Nonfood,90625,Wollkur,Sonett,Diverse,WP,6x300ml,38.4789,5.6886,19
Drogerie Kosmetik Nonfood,90626,Glasreiniger - Sprühflasche,Sonett,Diverse,WP,6x500ml,14.3428,2.1204,19
Drogerie Kosmetik Nonfood,90630,Gallseifenstücke,Sonett,Diverse,WP,12x100g,17.7358,2.622,19
Drogerie Kosmetik Nonfood,90631,Kernseifenstück,Sonett,Diverse,Naturkosmetik (BNN),28x100g,33.4666,4.9476,19
Drogerie Kosmetik Nonfood,90632,Gallseife flüssig,Sonett,Diverse,WP,6x120ml,10.4872,1.5504,19
Drogerie Kosmetik Nonfood,90635,Gallseife flüssig,Sonett,Diverse,WP,6x300ml,19.2009,2.8386,19
Drogerie Kosmetik Nonfood,90636,Gallseife flüssig - Nachfüllflasche,Sonett,Diverse,WP,"6x1,0l",43.8767,6.4866,19
Drogerie Kosmetik Nonfood,90640,Scheuerpulver - Streudose,Sonett,Diverse,WP,6x450g,16.6562,2.4624,19
Drogerie Kosmetik Nonfood,90643,Handseife Rose - Spender,Sonett,Diverse,Naturkosmetik (BNN),6x300ml,23.9818,3.5454,19
Drogerie Kosmetik Nonfood,90644,Handseife Rose - Nachfüllflasche,Sonett,Diverse,Naturkosmetik (BNN),"6x1,0l",48.1179,7.1136,19
Drogerie Kosmetik Nonfood,90652,Handdesinfektion - Pumpspender,Sonett,Diverse,WP,6x300ml,28.6857,4.2408,19
Drogerie Kosmetik Nonfood,90653,Handdesinfektion - Nachfüllflasche,Sonett,Diverse,WP,6x1l,67.2417,9.9408,19
Drogerie Kosmetik Nonfood,90654,Schmierseife flüssig,Sonett,Diverse,WP,6x500ml,21.7456,3.2148,19
Drogerie Kosmetik Nonfood,90655,Enthärter,Sonett,Diverse,WP,4x1kg,17.6329,2.6068,19
Drogerie Kosmetik Nonfood,90659,Geschirrspülmittel Calendula - Nachfüllflasche,Sonett,Diverse,WP,6x1l,21.6685,3.2034,19
Drogerie Kosmetik Nonfood,90660,Kalklöser,Sonett,Diverse,WP,"6x1,0l",21.1287,3.1236,19
Drogerie Kosmetik Nonfood,90663,Abfüllpumpe für 5L- & 10L-Kanister,Sonett,Diverse,,Stück,15.8208,2.3389,19
Drogerie Kosmetik Nonfood,90665,Abfüllhahn für 5L- & 10L-Kanister,Sonett,Diverse,,Stück,3.303,0.4883,19
Drogerie Kosmetik Nonfood,90666,Allesreiniger,Sonett,Diverse,WP,6x500ml,14.6513,2.166,19
Drogerie Kosmetik Nonfood,90669,Geschirrspülmittel Lemon - Pumpspender,Sonett,Diverse,WP,6x300ml,9.639,1.425,19
Drogerie Kosmetik Nonfood,90675,Dosierkugel zum Mitwaschen,Sonett,Schweiz,konventionell,Stück,0.7711,0.114,19
Drogerie Kosmetik Nonfood,90676,Messlöffel zum Dosieren,Sonett,Diverse,,Stück,0.3213,0.0475,19
Drogerie Kosmetik Nonfood,90680,Handseife Citrus - Spender,Sonett,Diverse,Naturkosmetik (BNN),6x300ml,23.9047,3.534,19
Drogerie Kosmetik Nonfood,90681,Handseife Citrus - Nachfüllflasche,Sonett,Diverse,Naturkosmetik (BNN),"6x1,0l",46.1901,6.8286,19
Drogerie Kosmetik Nonfood,90685,Klarspüler,Sonett,Diverse,WP,6x500ml,19.2009,2.8386,19
Drogerie Kosmetik Nonfood,90688,Handseife Rosmarin - Spender,Sonett,Diverse,Naturkosmetik (BNN),6x300ml,23.9047,3.534,19
Drogerie Kosmetik Nonfood,90689,Handseife Rosmarin - Nachfüllflasche,Sonett,Diverse,Naturkosmetik (BNN),"6x1,0l",48.1179,7.1136,19
Drogerie Kosmetik Nonfood,90696,Geschirrspülmittel sensitiv - Pumpspender,Sonett,Diverse,WP,6x300ml,9.7161,1.4364,19
Drogerie Kosmetik Nonfood,90697,Geschirrspülmittel sensitiv - Nachfüllflasche,Sonett,Diverse,WP,"6x1,0l",19.2009,2.8386,19
Drogerie Kosmetik Nonfood,90757,Möbel-Intensivpflege Politur,Auro,Diverse,konventionell,500ml,13.6488,2.0178,19
Drogerie Kosmetik Nonfood,90758,Holzbodenreinigung und -pflege,Auro,Diverse,konventionell,500ml,13.4817,1.9931,19
Drogerie Kosmetik Nonfood,90759,Backofen-Reiniger,Auro,Diverse,konventionell,500ml,11.7596,1.7385,19
Drogerie Kosmetik Nonfood,90760,Schimmel-Entferner - Sprühflasche,Auro,Diverse,konventionell,500ml,10.1402,1.4991,19
Drogerie Kosmetik Nonfood,90772,Vollwaschmittel,AlmaWin,Diverse,WP,"5x1,08kg",35.6,5.263,19
Drogerie Kosmetik Nonfood,90774,Wäscheduft Verbena,AlmaWin,Diverse,WP,6x750ml,25.9867,3.8418,19
Drogerie Kosmetik Nonfood,90775,Cleanut palmölfrei für Feines & Buntes,AlmaWin,Diverse,WP,6x750ml,29.9195,4.4232,19
Drogerie Kosmetik Nonfood,90777,Wolle & Seide Waschmittel,AlmaWin,Diverse,WP,6x750ml,28.3001,4.1838,19
Drogerie Kosmetik Nonfood,90778,Sport & Outdoor Waschmittel,AlmaWin,Diverse,WP,6x750ml,38.4018,5.6772,19
Drogerie Kosmetik Nonfood,90783,Vollwaschmittel Lavendel,AlmaWin,Diverse,WP,6x2kg,75.1842,11.115,19
Drogerie Kosmetik Nonfood,90788,Klarspüler,AlmaWin,Diverse,WP,6x500ml,18.1213,2.679,19
Drogerie Kosmetik Nonfood,90789,Geschirrspülsalz,AlmaWin,Diverse,WP,6x2kg,14.8826,2.2002,19
Drogerie Kosmetik Nonfood,90792,Haushaltsreiniger,AlmaWin,Diverse,WP,6x500ml,13.803,2.0406,19
Drogerie Kosmetik Nonfood,90793,Orangenöl-Reiniger,AlmaWin,Diverse,WP,6x500ml,57.7569,8.5386,19
Drogerie Kosmetik Nonfood,90794,Kochfeld Reiniger,AlmaWin,Diverse,WP,8x250ml,21.5914,3.192,19
Drogerie Kosmetik Nonfood,90795,Badreiniger - Sprühflasche,AlmaWin,Diverse,WP,6x500ml,15.808,2.337,19
Drogerie Kosmetik Nonfood,90797,Glas-und Fensterreiniger - Sprühflasche,AlmaWin,Diverse,WP,6x500ml,14.4971,2.1432,19
Drogerie Kosmetik Nonfood,90800,Flüssigwaschmittel Color Limette,Sodasan,Diverse,WP,"6x1,5l",32.4642,4.7994,19
Drogerie Kosmetik Nonfood,90803,Flüssigwaschmittel Color sensitiv,Sodasan,Diverse,WP,"6x1,5l",35.8571,5.301,19
Drogerie Kosmetik Nonfood,90811,Weichspüler,Sodasan,Diverse,WP,6x750ml,15.7308,2.3256,19
Drogerie Kosmetik Nonfood,90813,Bleichmittel-Fleckensalz - Tüte,Sodasan,Diverse,WP,8x500g,19.4322,2.8728,19
Drogerie Kosmetik Nonfood,90815,Enthärter,Sodasan,Diverse,WP,5x750g,21.1415,3.1255,19
Drogerie Kosmetik Nonfood,90823,Spülmittel Lemon & Lime,Sodasan,Diverse,WP,6x500ml,13.0319,1.9266,19
Drogerie Kosmetik Nonfood,90824,Spülmittel Lemon & Lime,Sodasan,Diverse,WP,"6x1,0l",21.36,3.1578,19
Drogerie Kosmetik Nonfood,90830,Klarspüler,Sodasan,Diverse,WP,6x500ml,19.0467,2.8158,19
Drogerie Kosmetik Nonfood,90833,Regeneriersalz,Sodasan,Diverse,WP,5x2kg,15.9365,2.356,19
Drogerie Kosmetik Nonfood,90834,Spülmittel sensitiv,Sodasan,Diverse,WP,6x500ml,13.0319,1.9266,19
Drogerie Kosmetik Nonfood,90837,Fleckengel mit Auftragsbürste,Sodasan,Diverse,WP,6x200ml,14.2657,2.109,19
Drogerie Kosmetik Nonfood,90839,Kernseife - Faltschachtel,Sodasan,Diverse,Naturkosmetik (BNN),12x100g,15.8851,2.3484,19
Drogerie Kosmetik Nonfood,90842,Scheuermilch - auch für Glaskeramik-Kochfelder,Sodasan,Diverse,WP,6x500ml,16.502,2.4396,19
Drogerie Kosmetik Nonfood,90843,Allzweckreiniger sensitiv,Sodasan,Diverse,WP,"6x1,0l",20.0491,2.964,19
Drogerie Kosmetik Nonfood,90847,Bio-Essigreiniger,Sodasan,Diverse,WP,"6x1,0l",19.8949,2.9412,19
Drogerie Kosmetik Nonfood,90848,Kalklöser,Sodasan,Diverse,WP,"6x1,0l",24.2132,3.5796,19
Drogerie Kosmetik Nonfood,90850,Orangenreiniger,Sodasan,Diverse,WP,6x500ml,19.1238,2.8272,19
Drogerie Kosmetik Nonfood,90851,Glas- & Flächenreiniger - Sprühflasche,Sodasan,Diverse,WP,6x500ml,17.7358,2.622,19
Drogerie Kosmetik Nonfood,90854,Bad & Dusche Reiniger - Sprühflasche,Sodasan,Diverse,WP,6x500ml,17.7358,2.622,19
Drogerie Kosmetik Nonfood,90855,WC-Reiniger - Schräghalsflasche,Sodasan,Diverse,WP,6x750ml,16.4249,2.4282,19
Drogerie Kosmetik Nonfood,90883,Zitronensäure-Kalklöser sensitive ohne Duft,Klar,Diverse,WP,6x500ml,19.3551,2.8614,19
Drogerie Kosmetik Nonfood,90884,BIO-Entkalker sensitive ohne Duft,Klar,Diverse,WP,6x280g,18.1984,2.6904,19
Drogerie Kosmetik Nonfood,90904,Waschmittel flüssig,AlmaWin,Diverse,WP,6x750ml,21.6685,3.2034,19
Drogerie Kosmetik Nonfood,90910,Flüssigseife sensitiv,Sodasan,Diverse,Naturkosmetik (BNN),6x300ml,19.2009,2.8386,19
Drogerie Kosmetik Nonfood,90911,Flüssigseife sensitiv - Nachfüllflasche,Sodasan,Diverse,Naturkosmetik (BNN),6x1l,38.4789,5.6886,19
Drogerie Kosmetik Nonfood,90920,Seife Lavendel & Kamille,Sodasan,Diverse,Naturkosmetik (BNN),12x100g,19.4322,2.8728,19
Drogerie Kosmetik Nonfood,90921,Seife Mandel & Avocado,Sodasan,Diverse,Naturkosmetik (BNN),12x100g,19.4322,2.8728,19
Drogerie Kosmetik Nonfood,90924,Seife Verbene & Lemon,Sodasan,Diverse,Naturkosmetik (BNN),12x100g,19.4322,2.8728,19
Drogerie Kosmetik Nonfood,90925,Seife Lemongrass & Ingwer,Sodasan,Diverse,Naturkosmetik (BNN),12x100g,19.4322,2.8728,19
Drogerie Kosmetik Nonfood,90926,Seife Rose & Geranie,Sodasan,Diverse,Naturkosmetik (BNN),12x100g,19.4322,2.8728,19
Drogerie Kosmetik Nonfood,90932,Flüssigseife Rose & Olive - Nachfüllflasche,Sodasan,Diverse,Naturkosmetik (BNN),"6x1,0l",36.3969,5.3808,19
Drogerie Kosmetik Nonfood,90938,Flüssigseife Lavendel & Olive,Sodasan,Diverse,Naturkosmetik (BNN),6x300ml,19.0467,2.8158,19
Drogerie Kosmetik Nonfood,90939,Flüssigseife Lavendel & Olive - Nachfüllflasche,Sodasan,Diverse,Naturkosmetik (BNN),"6x1,0l",38.4789,5.6886,19
Drogerie Kosmetik Nonfood,90940,Flüssigseife Citrus & Olive,Sodasan,Diverse,Naturkosmetik (BNN),6x300ml,17.7358,2.622,19
Drogerie Kosmetik Nonfood,90941,Flüssigseife Citrus & Olive - Nachfüllflasche,Sodasan,Diverse,Naturkosmetik (BNN),"6x1,0l",38.4789,5.6886,19
Drogerie Kosmetik Nonfood,90944,Flüssigseife Rose & Olive,Sodasan,Diverse,Naturkosmetik (BNN),6x300ml,19.0467,2.8158,19
Drogerie Kosmetik Nonfood,90957,Fruchtfliegen-Set - 2x Falle + 1x Lockstoff,Aries,Diverse,konventionell,6Stück,56.8315,8.4018,19
Drogerie Kosmetik Nonfood,90961,Fruchtfliegen Lockstoff,Aries,Diverse,konventionell,6x250ml,38.4789,5.6886,19
Drogerie Kosmetik Nonfood,90969,Gelbsticker- insektizidfreie Fluginsektenfallen,Aries,Diverse,konventionell,6x7Stück,26.835,3.9672,19
Drogerie Kosmetik Nonfood,90970,Mottlock Maxi - Mottenklebefalle für Gewerbe,Aries,Diverse,konventionell,2Stück,8.4695,1.2521,19
Drogerie Kosmetik Nonfood,90975,Mottlock Mottenklebefallen 3St,Aries,Diverse,konventionell,24Set,101.1709,14.9568,19
Drogerie Kosmetik Nonfood,90976,Mottlock Kleidermottenbox - Klebefalle,Aries,Diverse,konventionell,10Stück,53.8499,7.961,19
Drogerie Kosmetik Nonfood,90979,Mottlock Kleidermottenbox - Ersatzset 2St,Aries,Diverse,konventionell,10Sets,74.7986,11.058,19
Drogerie Kosmetik Nonfood,91060,Lavaerde-Pulver - Vorrat,Logona,Diverse,Naturkosmetik (BNN),kg,13.546,2.0026,19
Drogerie Kosmetik Nonfood,91061,Lavaerde-Pulver,Logona,Diverse,Naturkosmetik (BNN),300g,5.7448,0.8493,19
Drogerie Kosmetik Nonfood,91062,Lavaerde-Waschcreme Patchouli,Logona,Diverse,Naturkosmetik (BNN),200ml,4.9994,0.7391,19
Drogerie Kosmetik Nonfood,91066,Lavaerde-Waschcreme weiß Lotusblüte,Logona,Diverse,Naturkosmetik (BNN),200ml,5.5135,0.8151,19
Drogerie Kosmetik Nonfood,91236,Farbreflex Shampoo rot-braun Henna,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91237,Farbreflex Shampoo braun-schwarz Haselnuss,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91238,Sensitiv Shampoo Ringelblume,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91242,Anti-Schuppen Shampoo Wacholderöl,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91243,Anti-Fett Shampoo Zitronenmelisse,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91244,Volumen-Shampoo Bier-Honig,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91246,Pflege-Shampoo Brennessel,Logona,Diverse,Naturkosmetik (BNN),250ml,6.0533,0.8949,19
Drogerie Kosmetik Nonfood,91922,Lavandinöl-Allos,Allos,Frankreich,100% Biozutaten,12x20ml,72.4853,10.716,19
Drogerie Kosmetik Nonfood,91923,Lavandinöl-Allos,Allos,Frankreich,100% Biozutaten,6x100ml,128.0059,18.924,19
Drogerie Kosmetik Nonfood,93551,AUROMÈRE Kräuter-Mundspülung,spa vivent Vertriebs GmbH,Diverse,Naturkosmetik (BNN),250ml,14.1243,2.0881,19
Drogerie Kosmetik Nonfood,93945,Benzoe Siam,Primavera,LAO,Naturkosmetik (BNN),5ml,5.642,0.8341,19
Drogerie Kosmetik Nonfood,93951,Litsea,Primavera,Vietnam,Naturkosmetik (BNN),5ml,4.2155,0.6232,19
Drogerie Kosmetik Nonfood,94087,Duftstein Rosenblüte,Primavera,Diverse,nicht per Bio-VO geregelt,Stück,11.3483,1.6777,19
Drogerie Kosmetik Nonfood,94107,Latschenkiefer,Primavera,Italien,Naturkosmetik (BNN),5ml,5.642,0.8341,19
Drogerie Kosmetik Nonfood,94108,Zirbelkiefer,Primavera,Diverse,EG-Bio,5ml,7.0429,1.0412,19
Drogerie Kosmetik Nonfood,94415,Bergamotte,Primavera,Italien,Naturkosmetik (BNN),5ml,6.3617,0.9405,19
Drogerie Kosmetik Nonfood,94416,Bergamotte,Primavera,Italien,Naturkosmetik (BNN),10ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,94421,Oregano 31 %,Primavera,Frankreich,Naturkosmetik (BNN),5ml,7.7883,1.1514,19
Drogerie Kosmetik Nonfood,94422,Blutorange,Primavera,Italien,Naturkosmetik (BNN),5ml,4.9223,0.7277,19
Drogerie Kosmetik Nonfood,94440,Cistrose,Primavera,Portugal,Naturkosmetik (BNN),5ml,20.6403,3.0514,19
Drogerie Kosmetik Nonfood,94441,Citronella,Primavera,NEP,Naturkosmetik (BNN),5ml,5.6549,0.836,19
Drogerie Kosmetik Nonfood,94457,Eukalyptus citriodora,Primavera,Brasilien,Naturkosmetik (BNN),5ml,5.6549,0.836,19
Drogerie Kosmetik Nonfood,94458,Eukalyptus globulus,Primavera,Portugal,Naturkosmetik (BNN),5ml,4.9223,0.7277,19
Drogerie Kosmetik Nonfood,94459,Eukalyptus globulus,Primavera,Portugal,Naturkosmetik (BNN),10ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,94462,Eukalyptus radiata,Primavera,AUS,Naturkosmetik (BNN),5ml,6.3489,0.9386,19
Drogerie Kosmetik Nonfood,94465,Fichtennadeln sibirisch,Primavera,RUS,WILD,5ml,4.9223,0.7277,19
Drogerie Kosmetik Nonfood,94479,Grapefruit,Primavera,Diverse,Naturkosmetik (BNN),5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,94493,Jasmin 4% konventionell,Primavera,Ägypten,Naturkosmetik (BNN),5ml,12.068,1.7841,19
Drogerie Kosmetik Nonfood,94504,Kiefernnadel,Primavera,Frankreich,Naturkosmetik (BNN),5ml,6.0661,0.8968,19
Drogerie Kosmetik Nonfood,94517,Lavendel fein,Primavera,Italien,EG-Bio,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,94528,Lavendel fein,Primavera,Frankreich,EG-Bio,10ml,9.9217,1.4668,19
Drogerie Kosmetik Nonfood,94535,Lavendel extra wild,Primavera,Frankreich,WILD,5ml,17.7872,2.6296,19
Drogerie Kosmetik Nonfood,94537,Lemongrass,Primavera,NEP,Naturkosmetik (BNN),5ml,5.3721,0.7942,19
Drogerie Kosmetik Nonfood,94539,Lemongrass,Primavera,NEP,Naturkosmetik (BNN),10ml,7.7883,1.1514,19
Drogerie Kosmetik Nonfood,94540,Limette,Primavera,Brasilien,Naturkosmetik (BNN),5ml,6.3617,0.9405,19
Drogerie Kosmetik Nonfood,94541,Limette,Primavera,Brasilien,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,94553,Majoran,Primavera,Ägypten,EG-Bio,5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,94554,Mandarine grün,Primavera,Brasilien,Naturkosmetik (BNN),5ml,6.3617,0.9405,19
Drogerie Kosmetik Nonfood,94559,Mandarine rot,Primavera,Italien,Naturkosmetik (BNN),5ml,6.2975,0.931,19
Drogerie Kosmetik Nonfood,94560,Mandarine rot,Primavera,Italien,EG-Bio,10ml,9.2277,1.3642,19
Drogerie Kosmetik Nonfood,94561,Manuka konventionell,Primavera,Neuseeland,Naturkosmetik (BNN),5ml,12.068,1.7841,19
Drogerie Kosmetik Nonfood,94562,Melisse 30%,Primavera,Frankreich,Naturkosmetik (BNN),1ml,10.6415,1.5732,19
Drogerie Kosmetik Nonfood,94568,Muskatellersalbei,Primavera,Italien,Naturkosmetik (BNN),5ml,9.9217,1.4668,19
Drogerie Kosmetik Nonfood,94569,Melisse 30%,Primavera,Frankreich,Naturkosmetik (BNN),5ml,44.9177,6.6405,19
Drogerie Kosmetik Nonfood,94575,Myrte türkisch,Primavera,Türkei,Naturkosmetik (BNN),5ml,7.7883,1.1514,19
Drogerie Kosmetik Nonfood,94581,Nelkenknospe,Primavera,RM,Naturkosmetik (BNN),5ml,7.0686,1.045,19
Drogerie Kosmetik Nonfood,94582,Neroli,Primavera,Marokko,Naturkosmetik (BNN),1ml,23.4935,3.4732,19
Drogerie Kosmetik Nonfood,94584,Neroli 10% konventionell,Primavera,Marokko,Naturkosmetik (BNN),5ml,12.068,1.7841,19
Drogerie Kosmetik Nonfood,94589,Niauli,Primavera,RM,Naturkosmetik (BNN),5ml,5.642,0.8341,19
Drogerie Kosmetik Nonfood,94592,Orange,Primavera,Italien,Naturkosmetik (BNN),5ml,4.2155,0.6232,19
Drogerie Kosmetik Nonfood,94593,Orange,Primavera,Italien,Naturkosmetik (BNN),10ml,6.3617,0.9405,19
Drogerie Kosmetik Nonfood,94604,Palmarosa,Primavera,NEP,Naturkosmetik (BNN),5ml,5.3593,0.7923,19
Drogerie Kosmetik Nonfood,94606,Patchouli,Primavera,Indonesien,Naturkosmetik (BNN),5ml,7.7883,1.1514,19
Drogerie Kosmetik Nonfood,94615,Pfefferminze,Primavera,Italien,Naturkosmetik (BNN),5ml,5.642,0.8341,19
Drogerie Kosmetik Nonfood,94616,Pfefferminze,Primavera,Italien,Naturkosmetik (BNN),10ml,8.4952,1.2559,19
Drogerie Kosmetik Nonfood,94617,Ravintsara,Primavera,RM,Naturkosmetik (BNN),5ml,7.7883,1.1514,19
Drogerie Kosmetik Nonfood,94619,Riesentanne,Primavera,Frankreich,Naturkosmetik (BNN),5ml,9.9217,1.4668,19
